TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-10-30 14:53:51.213,1.318837071061921,1.158571823931891,1.483242273417839,1.710237257690325,1.121667861902881,0.393580954337788,0.8688646696418989,1.021982843449427,1.156149679682077,0.357957272709344,0.8578595623048135,1.206401712332403,0.8969771792413945,0.6462945416227187,0.4977861320677162,1.065041068131108,0.6078790545294405,0.925646942353949,1.149185021709596,0.6264408252788282,779.6703296703297,922.3076923076924,1089.120879120879,803.4432234432235,759.5238095238095,0.021057,-0.099060,1.000977,0.134583,-2.452393,3.798218,1,1,1,1,1,50.000000
2021-10-30 14:53:51.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:53:52.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:53:52.216,1.28267456597372,0.9822839441467092,1.294776435752935,1.710237257690325,1.147370375536002,0.250190036830586,1.100539490585782,1.021982843449427,1.20340567937109,0.4696032693693087,1.052358261311109,1.206401712332403,0.9896210272413013,0.6844341865198379,0.5131776635623081,1.065041068131108,0.6153968699103499,1.031777363802542,1.183022138549624,0.6264408252788282,821.1721611721612,949.7069597069598,1185.018315018315,853.0036630036631,848.1684981684982,-0.008972,-0.106812,0.989563,3.416901,-2.093506,-0.777588,1,1,1,1,1,50.000000
2021-10-30 14:53:52.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:53:53.210,1.480456727394407,1.085931600140578,1.048061970527856,1.034349096509726,0.8961080388629291,0.519999380639845,0.8860860764515226,0.9423480925473143,0.89130214755758,0.398814505146569,0.6308794207459855,0.7595817293166079,0.5912584067074306,0.7253783265734283,0.1966617925908947,0.944158744624596,0.3170693638425383,0.9962031789879998,1.178145602672394,1.282068063049096,831.6483516483516,940.0366300366301,1146.336996336996,831.6483516483516,859.4505494505495,-0.088440,-0.169617,0.978088,2.280426,5.869293,-1.143951,1,1,1,1,1,50.000000
2021-10-30 14:53:54.210,1.156274961049486,0.9204647530866118,1.320022095124478,1.060634557359484,0.5968858042385412,0.5331192402731159,0.7643382535541614,0.8292178875511691,0.9206391025646589,0.3550306567161086,0.6937196328351518,0.9139535953325058,0.6318839748198305,0.6423863757534686,0.5092980692570355,0.9795275991542751,0.4325468164211881,0.9644548986184365,1.249308374552141,1.168270828339613,827.6190476190476,939.6336996336996,1116.520146520146,836.0805860805862,745.0183150183151,-0.049622,-0.080078,0.997253,7.693634,-5.278625,5.151520,1,1,1,1,1,50.000000
2021-10-30 14:53:54.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:53:55.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:53:55.211,1.060058819065401,0.8352881921120119,1.179507623187951,1.188973513617728,0.6942926289277606,0.2981340896260021,0.5389184493079612,0.7827496126028456,0.9806803090764323,0.4312313295681953,0.8251386250038364,1.119818834682525,0.5407758273213618,0.5735749989671028,0.3035035777237557,1.074207610569593,0.07585862842286631,0.9335938879677981,1.225501278542364,1.222400071138902,773.2234432234433,792.1611721611722,886.0439560439561,798.6080586080586,740.989010989011,-0.069580,-0.065186,0.989197,4.216919,4.261780,5.973969,1,1,1,1,1,50.000000
2021-10-30 14:53:56.210,1.162753245873361,0.9371150751857639,1.416789171051074,1.213988437551095,0.7469470230332305,0.5250742456925904,0.8087388324645047,0.8173104935317143,1.000325829445531,0.6016343375948697,0.8651516843877955,1.190137666008835,0.4847489949575215,0.6397874345866481,0.4220460007996986,1.130410569604014,0.08232443102911584,0.9345526034581296,1.160372240019098,1.173742243640212,810.6959706959707,885.2380952380953,1002.490842490843,804.2490842490843,765.5677655677656,-0.077209,-0.008362,1.008606,-3.125305,7.215118,14.789124,1,1,1,1,1,55.000000
2021-10-30 14:53:57.213,0.856950147808507,0.9181439617451145,1.226604279361413,0.6122661958938934,0.616029773690156,0.487994108549668,0.9502202011014779,0.6687263602380392,0.9474236010353813,0.6672463512141522,0.8404065735372683,1.143953170388226,0.6253906831449672,0.5432171680830086,0.3028920814985409,1.233595072840974,0.2168701934153825,1.013997066416158,1.229145986931777,1.204312627354748,799.4139194139194,945.2747252747253,1118.937728937729,816.3369963369963,693.8461538461538,-0.126038,-0.001831,0.981873,1.914062,2.429962,0.710297,1,1,1,1,1,55.000000
2021-10-30 14:53:58.224,0.7498791076640324,1.06554403782023,1.250451770864544,0.8185774155571468,0.7329784692744161,0.622685594754061,0.9284728816827783,0.7198849234096525,0.998082394276548,0.6375176782531403,0.7306748187844269,1.026293423686225,0.5931057728294319,0.5021347511211569,0.2913625044939611,1.143352904790261,0.15158522827874,1.00138893436735,1.25737511316321,1.106093429346437,783.2967032967033,763.956043956044,842.5274725274726,787.7289377289378,805.0549450549451,-0.117676,-0.024719,0.981079,2.392578,5.129089,6.818848,1,1,1,1,1,55.000000
2021-10-30 14:53:59.216,1.160110493692918,1.608642997316429,1.575765023937787,1.272993462840134,1.012418111312653,1.005267651197471,0.9783209172317582,0.9187835120500218,0.981614122678711,0.5557573863933356,0.7370869397964052,1.253389295632497,0.5435165784113882,0.5585095906862035,0.4189714024509962,1.155332546010648,0.1457743450154946,1.028379720655835,1.293352916517376,1.025594400266609,804.2490842490843,880,989.5970695970697,819.1575091575091,780.8791208791209,-0.093079,0.039551,0.979126,-7.110443,3.304749,9.181519,1,1,1,1,1,55.000000
2021-10-30 14:54:00.209,1.219312650692809,1.677578743406955,1.51853598646378,1.138148675476039,1.084774218849562,1.007213201901356,1.103580273969013,1.202273403479222,0.9064513823973985,0.5538986561124488,0.8188843128194599,1.329906635503322,0.5600137256180083,0.6621258396558093,0.4727639410431732,1.058870852980877,0.2382998277969088,1.008478134156996,1.178513586889096,0.9876803513801753,833.2600732600733,897.7289377289378,1090.32967032967,828.4249084249085,803.8461538461539,-0.064575,-0.006714,0.996094,-9.233856,9.121704,4.463654,1,1,1,1,1,55.000000
2021-10-30 14:54:00.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:00.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-30 14:54:01.210,1.127915488627854,1.619165665852995,1.682700351594158,1.142680577849329,1.030532612683919,0.6641277983519235,0.9306077065601492,1.174690161478807,1.10228715839771,1.206073437497178,0.7938089035530818,0.9581039340605652,0.6765048804067841,0.6837686851647511,0.3000002189883051,1.178574068662427,0.4362678315606842,0.9858413327979364,1.210729764613632,0.9412824367178583,828.021978021978,993.6263736263736,1239.010989010989,831.2454212454213,785.7142857142858,-0.090759,-0.165161,0.985474,10.168457,6.736603,-9.854431,1,1,1,1,1,55.000000
2021-10-30 14:54:01.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:01.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-30 14:54:02.210,1.376373477441736,1.543541920442369,1.732005537830521,1.385555680967897,1.163235033497048,0.57407074979062,1.083841674228535,1.355775700867561,1.077750073544639,1.136519004482974,0.6307745053096812,0.9300750089134173,0.818642346006212,0.548246127797583,0.3775221452209213,1.300633172889657,0.5053055270952309,0.9462101242206145,1.240779806475509,0.9416054815751661,804.2490842490843,881.6117216117217,958.1684981684982,846.5567765567765,757.5091575091575,-0.060547,0.068604,0.990479,9.532928,-5.203857,29.810028,1,1,1,1,1,55.000000
2021-10-30 14:54:03.210,1.134679421678436,0.8845347417051226,1.239775313047061,1.385555680967897,1.109082436296156,0.4255232217000133,1.095684848962519,1.355775700867561,1.24433656354794,0.5717132524011306,1.008546754564808,0.9300750089134173,1.040975763082415,0.6348297421322909,0.6884130404565033,1.300633172889657,0.5597113859764004,1.021488516189464,1.068927442467859,0.9416054815751661,823.992673992674,915.8608058608058,1058.498168498169,818.7545787545788,774.8351648351648,-0.001465,-0.084534,0.986145,-6.564636,9.547882,12.448883,1,1,1,1,1,55.000000
2021-10-30 14:54:03.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:03.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:03.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:04.210,1.277035303142197,1.053027521696717,1.205920959283992,1.235096194414318,1.03002482550948,0.8463952040513115,1.200737808139374,0.8759895788085282,1.249621633916485,0.5484614176950124,1.107091568215558,1.344349746827299,1.015496312836705,0.5415066384185638,0.4800687085311988,1.340894089584795,0.6775444817355263,0.9410804410322379,1.128968960221552,1.186870149713277,794.5787545787546,963.0036630036631,1160.03663003663,850.1831501831502,759.5238095238095,-0.101807,-0.029114,0.992554,11.432037,9.465637,15.267639,1,1,1,1,1,55.000000
2021-10-30 14:54:05.221,1.103812013306758,1.218821319238268,0.9407901960520602,1.000400522487896,0.4988715319358432,0.6801748535472999,0.9440573533620731,0.5843633363450956,0.6667723878432855,0.5003848514049605,0.8892363455571236,1.205443750330711,0.8790749193633749,0.6380712497208268,0.3106506668322364,1.200910249629566,0.4968011318944096,0.9900922802767289,1.192005916479055,1.045226538616445,798.6080586080586,823.5897435897436,909.0109890109891,820.7692307692308,793.3699633699634,-0.031128,0.244385,0.961243,15.693817,-6.295471,-10.938568,1,1,1,1,1,55.000000
2021-10-30 14:54:06.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-30 14:54:06.210,1.057433222157814,1.39087016314254,1.311943626510598,0.9630360925174439,0.9796658712443447,0.5274784003656902,0.5863539287386721,0.2968335548568866,1.08675874648906,0.7752600682327874,0.8836886979347716,0.8455920275709723,1.066392281554787,0.7115117827904979,0.4284805391068891,0.9725553259863819,0.6983342955004949,1.045897326428765,1.140242329060993,0.9068958177535525,879.1941391941392,988.7912087912089,1157.619047619048,800.6227106227107,786.1172161172161,-0.152710,-0.066101,0.928833,-12.598419,18.385468,25.981903,1,1,1,1,1,55.000000
2021-10-30 14:54:07.210,1.00806900934074,1.629023761391631,1.691467868661883,1.211823286568041,1.000484330620388,0.8085818150177447,0.6433110645188992,0.3627869194174941,1.085424374854747,0.75847238782566,0.5302283017189168,0.745958767459964,1.139763158688576,0.7430816121598385,0.4402464499261289,0.7495605860944464,0.8642692989507303,1.068961141115281,1.036014269632686,0.6260069302283383,810.6959706959707,975.4945054945056,1187.435897435897,817.948717948718,858.6446886446887,-0.056885,-0.224915,0.973267,-8.964691,-0.239258,-1.592560,1,1,1,1,1,55.000000
2021-10-30 14:54:07.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:07.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:08.213,0.7538496094473496,1.334116401400791,1.817428382976708,1.132082071553505,0.5321482931659264,0.8192337976822395,0.5685939266171992,0.9562344020245243,0.8567538577093468,0.6098936127828146,0.3075094652872679,1.098853310111638,0.6759982392962725,0.6584852686485649,0.4327693821136395,1.041532364446242,0.5296534072117204,0.8597439549882303,1.046394628547877,0.7628275204327745,815.934065934066,891.6849816849817,970.2564102564103,806.6666666666667,791.7582417582418,-0.099976,-0.056519,0.982910,6.489868,9.660034,16.030273,1,1,1,1,1,55.000000
2021-10-30 14:54:09.220,1.184269898017139,0.964185502617712,1.371608327636271,1.064148110539175,0.758637042284011,0.514864987954361,1.045678218034325,0.776873907466597,0.9263072275069237,0.3311428104058979,1.220500214314396,1.050467239929404,0.6780974501966246,0.6191219194685835,0.7021957599747628,1.003994763245605,0.3844445032008413,1.006437247622674,1.19053461277419,0.783803291977488,809.4871794871796,969.8534798534798,1043.992673992674,804.6520146520147,816.3369963369963,-0.103943,0.317749,0.963928,3.484192,6.721649,-8.052521,1,1,1,1,1,55.000000
2021-10-30 14:54:10.210,1.327017951999072,1.171732688416549,1.356292065289855,1.258260493600295,0.9966974902819535,0.6880888800434747,1.139785655892377,0.8587150097434846,1.078625227844375,0.5448142006716016,1.269568941378756,0.9003028051348256,0.6906875379377061,0.5760310152963563,0.5804934362205635,0.8519826060333734,0.517444117160799,0.999483847348518,1.153844298260554,0.5886868070688064,811.0989010989011,971.4652014652015,1112.087912087912,818.3516483516484,861.4652014652015,-0.085022,-0.094604,0.994324,0.553284,-1.001892,1.256104,1,1,1,1,1,55.000000
2021-10-30 14:54:10.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:11.222,0.9397385572420699,1.182160998701713,1.549361570043832,1.381819219128362,0.6717447214007086,0.5206498234132103,1.311389990254988,0.932061061675441,0.8152499531345581,0.6371795863399815,0.757021882604348,0.8492129433488199,0.5755328633265093,0.6034033528242682,0.5679635829130013,0.9023514460082147,0.3252517351920792,0.9656536021363988,1.122816714975349,0.3955980723794968,810.6959706959707,909.8168498168499,966.6300366300367,785.7142857142858,834.4688644688645,-0.132568,0.166382,0.967773,-14.437714,11.768494,12.000275,1,1,1,1,1,55.000000
2021-10-30 14:54:12.210,1.157903077118389,1.524903210290218,1.73145726495848,1.081720001294773,0.9964686554174863,0.5927539514159642,1.169840570297225,0.9203877931104731,1.172691577170896,0.8190089800386353,0.9295978849977994,1.254975767085443,0.618864279091177,0.6196793490409169,0.5532821219608502,1.016044850741861,0.454274445185618,0.9674089641301354,1.198900312920212,0.6080466217640735,829.2307692307693,932.7838827838829,1152.380952380953,831.6483516483516,781.2820512820513,-0.134644,-0.044617,0.963928,10.071259,-1.772003,-2.841187,1,1,1,1,1,55.000000
2021-10-30 14:54:13.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:13.222,0.8913151272731829,1.693067445955517,1.552044562940871,1.048642186862549,0.8051158384021136,0.6544713376228267,0.9557716342901339,0.7630584643900039,1.169942368481645,0.6639091751074334,0.9863947769626854,1.251856135944143,0.4871788214218801,0.5282192020602352,0.4425655197586582,1.039184090786514,0.2705169854780499,0.9690538009350836,1.224248039434647,0.7836976906025021,784.1025641025641,852.1978021978023,903.7728937728938,794.5787545787546,778.0586080586081,-0.025696,0.097229,0.984253,-15.506897,4.187012,9.061890,1,1,1,1,1,55.000000
2021-10-30 14:54:13.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:14.211,0.5696835983211082,1.41068487403336,1.085898569315247,0.4349557733369948,0.3805822559205512,0.8738328603306565,0.8553417513034753,0.5662246083260566,0.8531729062876267,0.5310081050090276,0.9813084407950318,0.7332938506110857,0.7200337398761832,0.4800050265510419,0.4300977510783174,0.8658967542045812,0.1199848520835237,0.9875345985016565,1.124390654404952,0.7934644110311101,802.2344322344322,930.3663003663004,1010.952380952381,808.6813186813187,786.1172161172161,-0.100769,0.169861,0.967834,18.520050,4.702911,5.218811,1,1,1,1,1,55.000000
2021-10-30 14:54:15.210,0.7233793930032927,1.116164713554337,1.197842764307156,0.7128208477789395,0.07715540493038575,0.8010806292988436,0.757505668593031,0.08176258922267279,0.7820498479885699,0.6937295137467179,1.178717521592044,0.5744421824971436,0.7302444408397735,0.6014320163177765,0.4989001575739218,0.5900521093370236,0.2892001567288824,0.9878430252592536,1.206262794333064,0.7450295062102982,826.4102564102565,1019.413919413919,1154.798534798535,809.0842490842491,765.1648351648352,-0.173584,0.203674,0.973755,-13.772278,2.272949,3.342133,1,1,1,1,1,55.000000
2021-10-30 14:54:16.210,0.9858293597595599,0.945351852195854,1.390019773663576,0.6145255503137635,0.6738835980933717,0.6268171373508853,0.9834066163610963,0.5445243648896041,0.8017661441966748,0.6893791288448203,1.243991337911342,0.9908828816399418,0.7324312342069437,0.4743613113259349,0.613246440516259,0.518326266769828,0.1499152674703398,0.9528205032412014,1.211969204140181,0.4838014792968811,838.4981684981685,962.6007326007326,1210,847.3626373626374,794.1758241758242,-0.081299,0.023132,0.974060,-8.254395,-8.882446,15.948029,1,1,1,1,1,50.000000
2021-10-30 14:54:16.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:17.214,1.135683020209884,0.9722623084053443,1.327040823529416,1.198384760243719,0.7898170948694139,0.2658884869253013,0.8015060402774677,0.9398607115905687,0.8466056816340966,0.5090646475246691,0.8515336637673618,1.242449315982422,0.6068917181887702,0.4960862211327813,0.3579481304621736,1.083547815536731,0.09456030637100181,0.9565345571373791,1.236758677016008,0.9506916822825778,802.6373626373627,913.040293040293,1060.915750915751,812.3076923076924,778.4615384615385,-0.066101,-0.168701,0.963989,5.286102,10.317993,7.768402,1,1,1,1,1,50.000000
2021-10-30 14:54:18.217,0.8628216811749183,1.12908938825147,1.26148474640755,1.319862035223,0.551001631660801,0.507528045701843,0.6720266326846153,0.8462090196014566,0.7456425296707411,0.4488462606718721,0.83796860185045,1.302203107304452,0.5458719527585185,0.5734141839101174,0.3167232386566768,1.227597161074576,0.1667840667719429,0.9614334709164378,1.254734454234822,1.101062384662963,813.1135531135532,966.6300366300367,1191.868131868132,820.3663003663004,855.4212454212454,-0.117859,-0.014160,0.979126,-2.295380,7.117920,1.585083,1,1,1,1,1,50.000000
2021-10-30 14:54:19.210,1.152700802173813,1.310006430359673,0.8579411906164183,0.9932337939304727,0.4256514722529169,0.3016319693492388,0.5628079114882227,0.4056877663220545,0.7779912508124842,0.5009067737971377,0.6142336219232634,1.097423635971276,0.4972598517100091,0.6232397544554784,0.3909843490596147,1.103247273879045,0.1361793740843193,1.027036720098267,1.30993511136329,0.915376554809342,857.4358974358975,1015.384615384615,1280.512820512821,795.7875457875458,838.4981684981685,-0.174194,-0.109619,0.958557,-9.420776,4.254303,-0.037384,1,1,1,1,1,50.000000
2021-10-30 14:54:20.210,1.025706387076459,1.787086321669157,1.317044540365572,1.245169879034454,0.5498937148308486,0.4881918037233428,0.8367078993052116,0.8146254161307359,0.9197814763736968,0.5629635975132362,0.977347547132323,1.288960694019184,0.4886106049169268,0.5789922666892119,0.4168195443757618,1.177738946179357,0.1532337559512222,1.021808817385473,1.38662904443405,1.024923929202755,809.8901098901099,948.901098901099,1118.937728937729,794.1758241758242,803.8461538461539,-0.168030,-0.130981,0.994019,7.992706,5.630035,-10.557251,1,1,1,1,1,50.000000
2021-10-30 14:54:21.210,0.9304665974515828,1.243672979832653,1.249236923651645,1.468207800894975,0.8131584961882282,0.6058942840857647,0.974171187173863,0.9713817066679546,1.183267862231336,0.4617681003010177,1.052843394966804,1.309664545222375,0.4659434439698174,0.5150598645238867,0.4982277482940067,0.973451671175097,0.07385086803567929,0.9816651344865556,1.416106326697637,1.008040925657405,798.2051282051282,992.014652014652,1251.098901098901,815.934065934066,825.6043956043957,-0.180725,-0.170044,0.971313,2.175751,2.706604,5.226288,1,1,1,1,1,50.000000
2021-10-30 14:54:22.210,0.3928792029006575,0.6882651904536728,0.6661497817225763,1.176727006034723,0.4858318555801499,0.3091995087483081,0.6923604719931026,0.7932074041859686,0.8822703585233833,0.3526060018713794,0.8577547454612749,1.148227034865139,0.3898311489805382,0.5387219991905359,0.5963042088658524,0.8386521850874531,-0.01279258702539168,1.016486110896475,1.42673111287424,0.8531963928997082,805.4578754578755,963.4065934065934,1170.10989010989,792.967032967033,850.5860805860806,-0.091248,-0.138428,1.009094,6.459961,-1.540222,-6.998291,1,1,1,1,1,50.000000
2021-10-30 14:54:22.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-30 14:54:23.215,1.189300960767346,0.6772479276396755,1.103564906979744,1.489863696371918,0.8846397123116,0.1231046706752381,0.8804579693223564,1.209547924299178,1.183435120090956,0.3126923973116454,0.8051522298696159,1.099397884777903,0.434495939034106,0.6549947790009828,0.4040974013593482,0.9632022003537641,-0.02592932546255306,1.034453434794179,1.384503971672368,0.8897274185678313,815.1282051282052,923.919413919414,1117.326007326007,813.919413919414,798.2051282051282,-0.097717,-0.225891,0.958984,-2.594452,-2.833710,5.689850,1,1,1,1,1,50.000000
2021-10-30 14:54:23.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:23.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:23.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:24.212,1.368133910644825,0.7046228230652954,0.9480900981143799,1.161769295799831,0.9593454281757299,0.3310701224897,0.6388589649134557,0.90849981656949,1.279947101744914,0.4246256656682458,0.5504243975100052,0.9696411510201002,0.5399109265442954,0.4959545360170122,0.2682752219808289,0.9933503068944218,-0.05886508318603544,0.9655808410822947,1.342511150418266,1.198769514968571,825.6043956043957,964.2124542124542,1219.67032967033,818.7545787545788,782.0879120879121,-0.081848,-0.240479,0.959167,3.282318,7.596436,2.841187,1,1,1,1,1,50.000000
2021-10-30 14:54:24.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:25.210,0.7942646479985486,0.9259033826097329,1.05771237482213,0.7756348180086292,0.415211242368152,0.4387526723612725,0.6924741368896433,0.8080520166165978,0.634005735094633,0.3546827506874075,0.5725059273028781,1.155615661903509,0.4117572038332408,0.5566106097181538,0.1775322730093147,1.03537593024231,-0.006165014398533332,0.9561365255648335,1.343679864992596,1.273520350070822,811.0989010989011,948.4981684981685,1165.274725274725,820.7692307692308,830.0366300366301,-0.040833,-0.206604,0.973022,1.300964,4.987030,-3.558960,1,1,1,1,1,50.000000
2021-10-30 14:54:25.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:26.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-10-30 14:54:26.215,0.9865903464398164,0.7920778553156039,1.184831165547125,0.9790814444990815,0.5406894832066881,0.5402967224394819,0.9121027070708041,0.6444317199470674,0.7065877581346367,0.4254853326508828,0.8519338816529495,1.115620941764473,0.3322307997373544,0.6276909139500528,0.404235781773375,1.244891261560368,0.01506574903845755,0.9520128801225782,1.312025102578553,1.234927052346923,801.025641025641,908.2051282051282,1087.106227106227,783.2967032967033,731.7216117216118,-0.114075,-0.212219,0.954956,9.383392,3.558960,11.454468,1,1,1,1,1,55.000000
2021-10-30 14:54:27.210,0.9193326287621439,0.6961718457769915,1.332589455262874,1.290225936700443,0.6528797564211392,0.5667769109519329,1.043064987561601,0.8637629794837693,0.9134161956838693,0.4836641775948985,0.9374345579954519,0.8586666092203509,0.620040326818303,0.5996879843985845,0.5636365967914266,1.281791174065719,-0.03820805581538523,0.9119900057395498,1.268964739936226,1.107185176651206,773.6263736263736,899.3406593406594,1110.476190476191,822.3809523809524,809.4871794871796,-0.020874,0.059631,0.977478,0.957031,2.310333,13.069458,1,1,1,1,1,55.000000
